Date,Commodity,Average_Price,Unit,Supply_Volume,Temperature,Precipitation,Wind_Speed,Air_Pressure,Rainfall_MM,USD_TO_NPR,Diesel,Season,festival_name,Dashain,Tihar,Holi,NepalNewYear,is_festival
1/1/2022,Tomato_Big,115,kg,0,9,0,4.7,1023.5,0,117.49,119,Winter,,0,0,0,0,0
1/2/2022,Tomato_Big,115,kg,8000,9.8,0,4.5,1022.3,0,117.49,119,Winter,,0,0,0,0,0
1/3/2022,Tomato_Big,95,kg,22375,10,0,5.3,1020.6,0,117.49,119,Winter,,0,0,0,0,0
1/4/2022,Tomato_Big,96.67,kg,8000,10.2,0,5,1020.6,0,117.47,119,Winter,,0,0,0,0,0
1/5/2022,Tomato_Big,86.67,kg,32500,11,0,5.8,1020.6,0,117.55,119,Winter,,0,0,0,0,0
1/6/2022,Tomato_Big,96.67,kg,11250,12,0,7,1020.3,0,117.42,119,Winter,,0,0,0,0,0
1/7/2022,Tomato_Big,96.67,kg,32500,12.4,0,4.7,1021.5,0,117.59,119,Winter,,0,0,0,0,0
1/8/2022,Tomato_Big,76.67,kg,0,12.3,0,4.3,1021.3,0,116.81,119,Winter,,0,0,0,0,0
1/9/2022,Tomato_Big,75,kg,34500,12.3,0,5.3,1018.9,0,116.81,119,Winter,,0,0,0,0,0
1/10/2022,Tomato_Big,76.67,kg,14000,12.4,0,6.7,1019.7,0,116.81,119,Winter,,0,0,0,0,0
1/11/2022,Tomato_Big,76.67,kg,25000,11.8,0,4.8,1019.6,0,117.02,119,Winter,,0,0,0,0,0
1/12/2022,Tomato_Big,76.67,kg,12000,10.3,0,6.1,1018.9,0,116.72,119,Winter,,0,0,0,0,0
1/13/2022,Tomato_Big,76.67,kg,12000,9.5,3,6.2,1018.8,0,116.88,119,Winter,,0,0,0,0,0
1/14/2022,Tomato_Big,76.67,kg,0,9.3,0,5,1019.4,0,116.68,119,Winter,,0,0,0,0,0
1/15/2022,Tomato_Big,76.67,kg,0,9.4,0,5.8,1019.6,0,117.07,119,Winter,,0,0,0,0,0
1/16/2022,Tomato_Big,66.67,kg,0,9.8,0,5.3,1021.1,0,117.07,119,Winter,,0,0,0,0,0
1/17/2022,Tomato_Big,66.67,kg,11250,10.3,0,5.7,1022.5,0,117.07,119,Winter,,0,0,0,0,0
1/18/2022,Tomato_Big,66.67,kg,22500,10.6,0,6.8,1019.8,0,117.28,119,Winter,,0,0,0,0,0
1/19/2022,Tomato_Big,66.67,kg,24250,10.9,0,6.5,1017.1,0,117.86,122,Winter,,0,0,0,0,0
1/20/2022,Tomato_Big,55,kg,10625,9,0.3,3.7,1014.6,0,117.47,122,Winter,,0,0,0,0,0
1/21/2022,Tomato_Big,56.67,kg,23250,8.7,1.8,5.1,1014.4,0,117.73,122,Winter,,0,0,0,0,0
1/22/2022,Tomato_Big,56.67,kg,0,8.5,0,4.5,1013.9,0,117.56,122,Winter,,0,0,0,0,0
1/23/2022,Tomato_Big,56.67,kg,12000,9,0,5,1014.8,0,117.56,122,Winter,,0,0,0,0,0
1/24/2022,Tomato_Big,56.67,kg,16625,9.2,0,5,1015.2,0,117.56,122,Winter,,0,0,0,0,0
1/25/2022,Tomato_Big,55,kg,0,9.7,0,6.6,1015.4,0,117.8,122,Winter,,0,0,0,0,0
1/26/2022,Tomato_Big,56.67,kg,16000,8.2,0,8.7,1015.5,0,118.06,122,Winter,,0,0,0,0,0
1/27/2022,Tomato_Big,55,kg,10000,8.3,0,7.9,1015,0,118.25,122,Winter,,0,0,0,0,0
1/28/2022,Tomato_Big,56.67,kg,0,8.1,0,7.4,1016.1,0,118.62,122,Winter,,0,0,0,0,0
1/29/2022,Tomato_Big,66.67,kg,0,8,0,5.9,1016.6,0,118.44,122,Winter,,0,0,0,0,0
1/30/2022,Tomato_Big,65,kg,23250,8.7,0,8.4,1013,0,118.44,122,Winter,,0,0,0,0,0
1/31/2022,Tomato_Big,66.67,kg,18000,9.2,0,7.1,1014,0,118.44,122,Winter,,0,0,0,0,0
2/1/2022,Tomato_Big,69.17,kg,25500,8.35,10.48,7.68,1013.8,0,118.34,122,Winter,,0,0,0,0,0
2/2/2022,Tomato_Big,71.67,kg,33000,7.5,20.95,8.25,1013.6,0,118.24,122,Winter,,0,0,0,0,0
2/3/2022,Tomato_Big,74.17,kg,40500,6.65,31.43,8.83,1013.4,0,118.14,122,Winter,,0,0,0,0,0
2/4/2022,Tomato_Big,76.67,kg,48000,5.8,41.9,9.4,1013.2,0,118.04,122,Winter,,0,0,0,0,0
2/5/2022,Tomato_Big,76.67,kg,5000,7.1,8.4,5,1013,0,118.09,122,Winter,,0,0,0,0,0
2/6/2022,Tomato_Big,75,kg,27200,8.7,0,6.2,1017,0,118.09,122,Winter,,0,0,0,0,0
2/7/2022,Tomato_Big,76.67,kg,12000,9.5,0,6.6,1016.6,0,118.09,122,Winter,,0,0,0,0,0
2/8/2022,Tomato_Big,76.67,kg,36000,10.2,0,6.9,1016,0,117.92,122,Winter,,0,0,0,0,0
2/9/2022,Tomato_Big,86.67,kg,58450,11.3,0,6.6,1018.1,0,118.05,122,Winter,,0,0,0,0,0
2/10/2022,Tomato_Big,76.67,kg,11250,10.7,0,10.8,1017.2,0,118.2,122,Winter,,0,0,0,0,0
2/11/2022,Tomato_Big,76.67,kg,12125,9.8,0,8.8,1015.6,0,118.32,122,Winter,,0,0,0,0,0
2/12/2022,Tomato_Big,76.67,kg,0,10.2,0,5.3,1016.1,0,119.39,122,Winter,,0,0,0,0,0
2/13/2022,Tomato_Big,65,kg,0,10.8,0,6,1016.3,0,119.39,122,Winter,,0,0,0,0,0
2/14/2022,Tomato_Big,76.67,kg,33250,11.6,0,6.2,1016.4,0,119.39,122,Winter,,0,0,0,0,0
2/15/2022,Tomato_Big,76.67,kg,85375,11.9,0,7.3,1015.8,0,119.26,122,Winter,,0,0,0,0,0
2/16/2022,Tomato_Big,76.67,kg,55250,11.4,0,7.2,1013.4,0,119.16,122,Winter,,0,0,0,0,0
2/17/2022,Tomato_Big,76.67,kg,11250,11.5,0,6.9,1013.2,0,118.5,122,Winter,,0,0,0,0,0
2/18/2022,Tomato_Big,76.67,kg,66250,12,0,7,1015,0,118.4,122,Winter,,0,0,0,0,0
2/19/2022,Tomato_Big,76.67,kg,36750,11.9,0,7.9,1014.3,0,117.99,128,Winter,,0,0,0,0,0
2/20/2022,Tomato_Big,75,kg,48955,9.8,0,10.8,1010,0,117.99,128,Winter,,0,0,0,0,0
2/21/2022,Tomato_Big,75,kg,65500,9.7,1.8,7.6,1011.5,0,117.99,128,Winter,,0,0,0,0,0
2/22/2022,Tomato_Big,65,kg,67375,10.8,0,9.7,1017.7,0,117.86,128,Winter,,0,0,0,0,0
2/23/2022,Tomato_Big,65,kg,54000,12.8,0,6.1,1021.1,0,118.08,128,Winter,,0,0,0,0,0
2/24/2022,Tomato_Big,65,kg,89200,13.5,0,6.6,1020.3,0,117.83,128,Winter,,0,0,0,0,0
2/25/2022,Tomato_Big,65,kg,44750,12.8,0,8.8,1021.1,0,119.5,128,Winter,,0,0,0,0,0
2/26/2022,Tomato_Big,60,kg,64875,13.15,0,8.55,1020.8,0,118.78,128,Winter,,0,0,0,0,0
2/27/2022,Tomato_Big,55,kg,85000,13.5,0,8.3,1020.5,0,118.05,128,Winter,,0,0,0,0,0
2/28/2022,Tomato_Big,66.67,kg,41050,13.7,0,7.3,1019,0,118.05,128,Winter,,0,0,0,0,0
3/1/2022,Tomato_Big,66.67,kg,86640,14.3,0,7.1,1020.3,0,119.23,128,Spring,,0,0,0,0,0
3/2/2022,Tomato_Big,56.67,kg,62800,14.4,0,9.6,1020.2,0,119.56,128,Spring,,0,0,0,0,0
3/3/2022,Tomato_Big,56.67,kg,23750,14.8,0,10.7,1019.5,0,119.65,133,Spring,,0,0,0,0,0
3/4/2022,Tomato_Big,60.84,kg,35600,15.1,0,9.8,1018.15,0,120.29,133,Spring,,0,0,0,0,0
3/5/2022,Tomato_Big,65,kg,47450,15.4,0,8.9,1016.8,0,120.92,133,Spring,Holi,0,0,1,0,1
3/6/2022,Tomato_Big,65,kg,65425,16.4,0,7,1019.3,0,120.92,133,Spring,Holi,0,0,1,0,1
3/7/2022,Tomato_Big,65,kg,84650,17.8,0,7.3,1020.5,0,120.92,133,Spring,Holi,0,0,1,0,1
3/8/2022,Tomato_Big,55,kg,42975,18.2,0,8,1018.3,0,121.28,133,Spring,Holi,0,0,1,0,1
3/9/2022,Tomato_Big,56.67,kg,81950,18.2,0,8.8,1017.8,0,121.15,133,Spring,Holi,0,0,1,0,1
3/10/2022,Tomato_Big,56.67,kg,65700,17.9,0,9.6,1017.6,0,121.38,133,Spring,Holi,0,0,1,0,1
3/11/2022,Tomato_Big,46.67,kg,47500,17.8,0,8.2,1016.8,0,120.44,133,Spring,Holi,0,0,1,0,1
3/12/2022,Tomato_Big,46.67,kg,69250,18.2,0,9.6,1016.4,0,120.41,133,Spring,Holi,0,0,1,0,1
3/13/2022,Tomato_Big,45,kg,88375,18.8,0,7.7,1017.5,0,120.41,133,Spring,Holi,0,0,1,0,1
3/14/2022,Tomato_Big,56.67,kg,35506,20,0,7.2,1017.4,0,120.41,133,Spring,Holi,0,0,1,0,1
3/15/2022,Tomato_Big,61,kg,56500,20.5,0,9.2,1014.4,0,120.78,133,Spring,Holi,0,0,1,0,1
3/16/2022,Tomato_Big,55,kg,93695,20.2,4.6,9.2,1013.1,0,120.75,138,Spring,Holi,0,0,1,0,1
3/17/2022,Tomato_Big,65,kg,107243,20.6,4.6,7.7,1015.8,0,120.52,138,Spring,Holi,0,0,1,0,1
3/18/2022,Tomato_Big,65,kg,93260,20.4,0,6.8,1016.3,0,119.75,138,Spring,Holi,0,0,1,0,1
3/19/2022,Tomato_Big,57.5,kg,97000,21.3,0,8.7,1014.1,0,120.19,138,Spring,Holi,0,0,1,0,1
3/20/2022,Tomato_Big,60,kg,50625,21,0,9,1012.8,0,120.19,138,Spring,Holi,0,0,1,0,1
3/21/2022,Tomato_Big,65,kg,55575,20.3,0,9.4,1013.4,0,120.19,138,Spring,Holi,0,0,1,0,1
3/22/2022,Tomato_Big,65,kg,97350,19.9,0,8.1,1014.1,0,120.16,138,Spring,Holi,0,0,1,0,1
3/23/2022,Tomato_Big,70,kg,132595,19.9,0,9.1,1014.6,0,120,138,Spring,Holi,0,0,1,0,1
3/24/2022,Tomato_Big,67.5,kg,159257.5,19.85,0.15,11.25,1013.4,0,120.24,138,Spring,Holi,0,0,1,0,1
3/25/2022,Tomato_Big,65,kg,185920,19.8,0.3,13.4,1012.2,0,120.47,138,Spring,Holi,0,0,1,0,1
3/26/2022,Tomato_Big,65,kg,85960,19.8,0,8.2,1013.5,0,120.2,138,Spring,,0,0,0,0,0
3/27/2022,Tomato_Big,65,kg,59825,20.1,0,10.4,1016.2,0,120.2,138,Spring,,0,0,0,0,0
3/28/2022,Tomato_Big,60,kg,52662.5,20.15,0,9.75,1015,0,120.2,138,Spring,,0,0,0,0,0
3/29/2022,Tomato_Big,55,kg,45500,20.2,0,9.1,1013.8,0,120.2,138,Spring,,0,0,0,0,0
3/30/2022,Tomato_Big,55,kg,76280,20.35,0,9.45,1014.05,0,120.08,138,Spring,,0,0,0,0,0
3/31/2022,Tomato_Big,55,kg,107060,20.5,0,9.8,1014.3,0,119.96,138,Spring,,0,0,0,0,0
4/1/2022,Tomato_Big,56.67,kg,110200,20.8,0,7.1,1014.3,0,119.47,138,Spring,,0,0,0,0,0
4/2/2022,Tomato_Big,56.67,kg,106650,21.8,0,9.8,1016.2,0,120.21,138,Spring,,0,0,0,0,0
4/3/2022,Tomato_Big,55,kg,141475,22.2,0,8.5,1015.4,0,120.21,138,Spring,,0,0,0,0,0
4/4/2022,Tomato_Big,55,kg,105025,22,0,11,1014.9,0,120.21,138,Spring,,0,0,0,0,0
4/5/2022,Tomato_Big,55,kg,72750,22.3,0,9.4,1018.4,0,119.26,143,Spring,,0,0,0,0,0
4/6/2022,Tomato_Big,65,kg,80900,22.2,0,11,1018.6,0,118.93,143,Spring,,0,0,0,0,0
4/7/2022,Tomato_Big,65,kg,125650,21.5,0,10,1017.7,0,119.66,143,Spring,,0,0,0,0,0
4/8/2022,Tomato_Big,65,kg,78285,21.9,0,9.8,1016,0,119.93,143,Spring,,0,0,0,0,0
4/9/2022,Tomato_Big,65,kg,72385,20.2,1,6.5,1014.5,0,119.82,143,Spring,,0,0,0,0,0
4/10/2022,Tomato_Big,75,kg,79875,20.4,1.3,8.2,1012.6,0,119.82,143,Spring,,0,0,0,0,0
4/11/2022,Tomato_Big,75,kg,121975,21.9,0.8,8.5,1012.9,0,119.82,143,Spring,,0,0,0,0,0
4/12/2022,Tomato_Big,75,kg,57350,22.4,0,11.5,1013.4,0,120.1,143,Spring,,0,0,0,0,0
4/13/2022,Tomato_Big,55,kg,82450,22.4,0,9,1011.6,0,120.22,143,Spring,NepalNewYear,0,0,0,1,1
4/14/2022,Tomato_Big,66.67,kg,107950,22.6,3,10.3,1011.2,0,120.2,143,Spring,NepalNewYear,0,0,0,1,1
4/15/2022,Tomato_Big,56.67,kg,93750,22.5,0,8.8,1010.8,0,120.26,143,Spring,,0,0,0,0,0
4/16/2022,Tomato_Big,56.67,kg,77935,22.2,0,9.8,1011.1,0,121.29,143,Spring,,0,0,0,0,0
4/17/2022,Tomato_Big,55,kg,40075,21.8,0,9.5,1012.5,0,121.29,143,Spring,,0,0,0,0,0
4/18/2022,Tomato_Big,55,kg,76885,22.5,0,9.2,1014.8,0,121.29,143,Spring,,0,0,0,0,0
4/19/2022,Tomato_Big,56.67,kg,64475,21,0,10.1,1014.8,0,121.39,143,Spring,,0,0,0,0,0
4/20/2022,Tomato_Big,56.67,kg,48450,19.5,2.3,5.4,1014.5,0,120.53,143,Spring,,0,0,0,0,0
4/21/2022,Tomato_Big,55,kg,46575,22.1,0.3,8.2,1015.1,0,120.8,143,Spring,,0,0,0,0,0
4/22/2022,Tomato_Big,56.67,kg,59156,20.6,0,13.3,1014.6,0,120.94,143,Spring,,0,0,0,0,0
4/23/2022,Tomato_Big,56.67,kg,48750,21.9,1,9,1014.3,0,120.92,143,Spring,,0,0,0,0,0
4/24/2022,Tomato_Big,55,kg,47700,22.6,0,9.7,1012.1,0,120.92,143,Spring,,0,0,0,0,0
4/25/2022,Tomato_Big,65,kg,39500,22.8,0,7,1012.5,0,120.92,143,Spring,,0,0,0,0,0
4/26/2022,Tomato_Big,56.67,kg,16500,23.3,0,8.6,1013.9,0,120.96,143,Spring,,0,0,0,0,0
4/27/2022,Tomato_Big,55,kg,22200,22.9,0,9,1013.8,0,121.09,143,Spring,,0,0,0,0,0
4/28/2022,Tomato_Big,66.67,kg,27050,23.5,0,9.5,1015.2,0,121.01,143,Spring,,0,0,0,0,0
4/29/2022,Tomato_Big,66.67,kg,49650,19.9,1.5,7.5,1013.2,0,120.62,143,Spring,,0,0,0,0,0
4/30/2022,Tomato_Big,66.67,kg,8450,18,3,7.9,1012.2,0,120.64,143,Spring,,0,0,0,0,0
5/1/2022,Tomato_Big,66.67,kg,40175,21.4,0.5,7.7,1012.4,0,120.64,143,Spring,,0,0,0,0,0
5/2/2022,Tomato_Big,66.67,kg,35700,19,0,6.9,1011.7,0,120.64,143,Spring,,0,0,0,0,0
5/3/2022,Tomato_Big,85,kg,42375,20.7,5.1,7.4,1013.7,0,120.69,143,Spring,,0,0,0,0,0
5/4/2022,Tomato_Big,76.67,kg,33470,20.7,0,8.4,1015.3,0,120.49,143,Spring,,0,0,0,0,0
5/5/2022,Tomato_Big,76.67,kg,18125,20.8,25.9,7.9,1014.2,0,120.52,143,Spring,,0,0,0,0,0
5/6/2022,Tomato_Big,66.67,kg,29450,20.2,0.8,8.5,1014.6,0,120.53,143,Spring,,0,0,0,0,0
5/7/2022,Tomato_Big,66.67,kg,28250,20.2,0,7.6,1014.3,0,121.18,143,Spring,,0,0,0,0,0
5/8/2022,Tomato_Big,65,kg,31000,20.4,1.3,7.6,1014.1,0,121.18,143,Spring,,0,0,0,0,0
5/9/2022,Tomato_Big,75,kg,48675,21.3,0,7.2,1014.5,0,121.18,143,Spring,,0,0,0,0,0
5/10/2022,Tomato_Big,76.67,kg,16250,22.3,23.4,8.2,1013.6,0,122.44,143,Spring,,0,0,0,0,0
5/11/2022,Tomato_Big,66.67,kg,22000,20.8,8.9,7.4,1012.2,0,122.07,143,Spring,,0,0,0,0,0
5/12/2022,Tomato_Big,65,kg,11250,22.5,0.3,6.9,1011.1,0,121.96,143,Spring,,0,0,0,0,0
5/13/2022,Tomato_Big,73.61,kg,12958.33,22.62,0.25,7.7,1011.22,0,122,143,Spring,,0,0,0,0,0
5/14/2022,Tomato_Big,82.22,kg,14666.67,22.73,0.2,8.5,1011.33,0,122.04,143,Spring,,0,0,0,0,0
5/15/2022,Tomato_Big,90.84,kg,16375,22.85,0.15,9.3,1011.45,0,122.08,143,Spring,,0,0,0,0,0
5/16/2022,Tomato_Big,99.45,kg,18083.33,22.97,0.1,10.1,1011.57,0,122.12,143,Spring,,0,0,0,0,0
5/17/2022,Tomato_Big,108.06,kg,19791.67,23.08,0.05,10.9,1011.68,0,122.16,143,Spring,,0,0,0,0,0
5/18/2022,Tomato_Big,116.67,kg,21500,23.2,0,11.7,1011.8,0,122.2,143,Spring,,0,0,0,0,0
5/19/2022,Tomato_Big,115,kg,4400,23.5,0,10.2,1011.3,0,122.4,143,Spring,,0,0,0,0,0
5/20/2022,Tomato_Big,115,kg,2200,22.7,4.2,9.35,1008.85,0,122.5,143,Spring,,0,0,0,0,0
5/21/2022,Tomato_Big,115,kg,0,21.9,8.4,8.5,1006.4,0,122.59,143,Spring,,0,0,0,0,0
5/22/2022,Tomato_Big,95,kg,21000,19.5,7.6,9.2,1006.1,0,122.59,163,Spring,,0,0,0,0,0
5/23/2022,Tomato_Big,125,kg,11900,19.8,16.5,8.2,1008.6,0,122.59,163,Spring,,0,0,0,0,0
5/24/2022,Tomato_Big,115,kg,11500,21.5,0,6.2,1012.7,0,122.47,163,Spring,,0,0,0,0,0
5/25/2022,Tomato_Big,105,kg,0,18.5,49.8,6.2,1013.5,0,122.66,163,Spring,,0,0,0,0,0
5/26/2022,Tomato_Big,108.89,kg,0,19.07,34.4,4.83,1011.83,0,122.61,163,Spring,,0,0,0,0,0
5/27/2022,Tomato_Big,112.78,kg,0,19.63,19,3.47,1010.17,0,122.55,163,Spring,,0,0,0,0,0
5/28/2022,Tomato_Big,116.67,kg,0,20.2,3.6,2.1,1008.5,0,122.5,163,Spring,,0,0,0,0,0
5/29/2022,Tomato_Big,125,kg,11000,21.3,13.6,7.8,1008.8,0,122.5,163,Spring,,0,0,0,0,0
5/30/2022,Tomato_Big,115,kg,2400,22.8,1.5,6.5,1008.9,0,122.5,163,Spring,,0,0,0,0,0
5/31/2022,Tomato_Big,140,kg,1875,21.5,6.9,6.2,1009.6,0,122.38,163,Spring,,0,0,0,0,0
6/1/2022,Tomato_Big,150,kg,3726,22.8,0,5.4,1009.8,0,122.58,163,Monsoon,,0,0,0,0,0
6/2/2022,Tomato_Big,147.11,kg,3766.74,22.79,0,5.55,1009.67,0,122.63,163,Monsoon,,0,0,0,0,0
6/3/2022,Tomato_Big,144.21,kg,3807.47,22.78,0,5.71,1009.55,0,122.68,163,Monsoon,,0,0,0,0,0
6/4/2022,Tomato_Big,141.32,kg,3848.21,22.77,0,5.86,1009.42,0,122.72,163,Monsoon,,0,0,0,0,0
6/5/2022,Tomato_Big,138.42,kg,3888.95,22.76,0,6.01,1009.29,0,122.77,163,Monsoon,,0,0,0,0,0
6/6/2022,Tomato_Big,135.53,kg,3929.68,22.75,0,6.16,1009.17,0,122.82,163,Monsoon,,0,0,0,0,0
6/7/2022,Tomato_Big,132.63,kg,3970.42,22.74,0,6.32,1009.04,0,122.87,163,Monsoon,,0,0,0,0,0
6/8/2022,Tomato_Big,129.74,kg,4011.16,22.73,0,6.47,1008.92,0,122.92,163,Monsoon,,0,0,0,0,0
6/9/2022,Tomato_Big,126.84,kg,4051.89,22.72,0,6.62,1008.79,0,122.96,163,Monsoon,,0,0,0,0,0
6/10/2022,Tomato_Big,123.95,kg,4092.63,22.71,0,6.77,1008.66,0,123.01,163,Monsoon,,0,0,0,0,0
6/11/2022,Tomato_Big,121.05,kg,4133.37,22.69,0,6.93,1008.54,0,123.06,163,Monsoon,,0,0,0,0,0
6/12/2022,Tomato_Big,118.16,kg,4174.11,22.68,0,7.08,1008.41,0,123.11,163,Monsoon,,0,0,0,0,0
6/13/2022,Tomato_Big,115.26,kg,4214.84,22.67,0,7.23,1008.28,0,123.15,163,Monsoon,,0,0,0,0,0
6/14/2022,Tomato_Big,112.37,kg,4255.58,22.66,0,7.38,1008.16,0,123.2,163,Monsoon,,0,0,0,0,0
6/15/2022,Tomato_Big,109.47,kg,4296.32,22.65,0,7.54,1008.03,0,123.25,163,Monsoon,,0,0,0,0,0
6/16/2022,Tomato_Big,106.58,kg,4337.05,22.64,0,7.69,1007.91,0,123.3,163,Monsoon,,0,0,0,0,0
6/17/2022,Tomato_Big,103.68,kg,4377.79,22.63,0,7.84,1007.78,0,123.35,163,Monsoon,,0,0,0,0,0
6/18/2022,Tomato_Big,100.79,kg,4418.53,22.62,0,7.99,1007.65,0,123.39,163,Monsoon,,0,0,0,0,0
6/19/2022,Tomato_Big,97.89,kg,4459.26,22.61,0,8.15,1007.53,0,123.44,163,Monsoon,,0,0,0,0,0
6/20/2022,Tomato_Big,95,kg,4500,22.6,0,8.3,1007.4,0,123.49,163,Monsoon,,0,0,0,0,0
6/21/2022,Tomato_Big,86.67,kg,14450,22,25.4,5.9,1007.2,0,123.24,163,Monsoon,,0,0,0,0,0
6/22/2022,Tomato_Big,86.39,kg,12041.67,22.2,23.45,5.83,1007.77,0,123.31,163,Monsoon,,0,0,0,0,0
6/23/2022,Tomato_Big,86.11,kg,9633.33,22.4,21.5,5.77,1008.33,0,123.37,163,Monsoon,,0,0,0,0,0
6/24/2022,Tomato_Big,85.84,kg,7225,22.6,19.55,5.7,1008.9,0,123.44,163,Monsoon,,0,0,0,0,0
6/25/2022,Tomato_Big,85.56,kg,4816.67,22.8,17.6,5.63,1009.47,0,123.51,163,Monsoon,,0,0,0,0,0
6/26/2022,Tomato_Big,85.28,kg,2408.33,23,15.65,5.57,1010.03,0,123.57,163,Monsoon,,0,0,0,0,0
6/27/2022,Tomato_Big,85,kg,0,23.2,13.7,5.5,1010.6,0,123.64,163,Monsoon,,0,0,0,0,0
6/28/2022,Tomato_Big,88.89,kg,1558.33,23.2,9.93,6.23,1009.97,0,123.99,163,Monsoon,,0,0,0,0,0
6/29/2022,Tomato_Big,92.78,kg,3116.67,23.2,6.17,6.97,1009.33,0,124.33,163,Monsoon,,0,0,0,0,0
6/30/2022,Tomato_Big,96.67,kg,4675,23.2,2.4,7.7,1008.7,0,124.68,163,Monsoon,,0,0,0,0,0
7/1/2022,Tomato_Big,96.67,kg,5500,24.7,10.5,8,1008.6,0,124.54,163,Monsoon,,0,0,0,0,0
7/2/2022,Tomato_Big,96.67,kg,2500,23.4,25.2,8.3,1007.5,0,124.64,163,Monsoon,,0,0,0,0,0
7/3/2022,Tomato_Big,95,kg,9425,23.5,32.2,5.8,1007.7,0,124.64,163,Monsoon,,0,0,0,0,0
7/4/2022,Tomato_Big,85,kg,22500,24.2,0.5,6.4,1007.8,0,124.64,172,Monsoon,,0,0,0,0,0
7/5/2022,Tomato_Big,75,kg,2750,24.2,0.3,7.3,1008.2,0,124.66,172,Monsoon,,0,0,0,0,0
7/6/2022,Tomato_Big,86.67,kg,5150,23.8,13,5.5,1012.5,0,124.89,172,Monsoon,,0,0,0,0,0
7/7/2022,Tomato_Big,76.67,kg,1825,24.8,11.4,8.7,1011.9,0,125.28,172,Monsoon,,0,0,0,0,0
7/8/2022,Tomato_Big,66.67,kg,25750,22.7,48.3,6.1,1009.8,0,125,172,Monsoon,,0,0,0,0,0
7/9/2022,Tomato_Big,66.67,kg,7750,22.4,8.4,7.4,1009.5,0,124.55,172,Monsoon,,0,0,0,0,0
7/10/2022,Tomato_Big,60,kg,3350,23.9,13.2,7.2,1009.1,0,124.55,172,Monsoon,,0,0,0,0,0
7/11/2022,Tomato_Big,65,kg,0,24.1,2.3,6.3,1009.5,0,124.55,172,Monsoon,,0,0,0,0,0
7/12/2022,Tomato_Big,65,kg,0,24,1.5,7.1,1008.5,0,125.55,172,Monsoon,,0,0,0,0,0
7/13/2022,Tomato_Big,61.67,kg,666.67,24.4,2.73,6.97,1009.33,0,125.71,172,Monsoon,,0,0,0,0,0
7/14/2022,Tomato_Big,58.33,kg,1333.33,24.8,3.97,6.83,1010.17,0,125.87,172,Monsoon,,0,0,0,0,0
7/15/2022,Tomato_Big,55,kg,2000,25.2,5.2,6.7,1011,0,126.03,172,Monsoon,,0,0,0,0,0
7/16/2022,Tomato_Big,56,kg,1800,24.96,5.37,6.83,1011.36,0,125.98,172,Monsoon,,0,0,0,0,0
7/17/2022,Tomato_Big,57,kg,1600,24.72,5.54,6.96,1011.72,0,125.93,172,Monsoon,,0,0,0,0,0
7/18/2022,Tomato_Big,58,kg,1400,24.48,5.71,7.09,1012.08,0,125.88,172,Monsoon,,0,0,0,0,0
7/19/2022,Tomato_Big,59,kg,1200,24.24,5.88,7.22,1012.44,0,125.83,172,Monsoon,,0,0,0,0,0
7/20/2022,Tomato_Big,60,kg,1000,24,6.05,7.35,1012.8,0,125.79,172,Monsoon,,0,0,0,0,0
7/21/2022,Tomato_Big,61,kg,800,23.76,6.22,7.48,1013.16,0,125.74,172,Monsoon,,0,0,0,0,0
7/22/2022,Tomato_Big,62,kg,600,23.52,6.39,7.61,1013.52,0,125.69,172,Monsoon,,0,0,0,0,0
7/23/2022,Tomato_Big,63,kg,400,23.28,6.56,7.74,1013.88,0,125.64,172,Monsoon,,0,0,0,0,0
7/24/2022,Tomato_Big,64,kg,200,23.04,6.73,7.87,1014.24,0,125.59,172,Monsoon,,0,0,0,0,0
7/25/2022,Tomato_Big,65,kg,0,22.8,6.9,8,1014.6,0,125.54,172,Monsoon,,0,0,0,0,0
7/26/2022,Tomato_Big,66.67,kg,5250,22,20.6,6.4,1014.6,0,125.95,172,Monsoon,,0,0,0,0,0
7/27/2022,Tomato_Big,67.5,kg,0,22.3,43.4,4.5,1015,0,125.83,172,Monsoon,,0,0,0,0,0
7/28/2022,Tomato_Big,63.93,kg,1428.57,22.37,37.93,4.6,1014.51,0,125.58,172,Monsoon,,0,0,0,0,0
7/29/2022,Tomato_Big,60.36,kg,2857.14,22.44,32.46,4.7,1014.03,0,125.32,172,Monsoon,,0,0,0,0,0
7/30/2022,Tomato_Big,56.79,kg,4285.71,22.51,26.99,4.8,1013.54,0,125.07,172,Monsoon,,0,0,0,0,0
7/31/2022,Tomato_Big,53.21,kg,5714.29,22.59,21.51,4.9,1013.06,0,124.82,172,Monsoon,,0,0,0,0,0
8/1/2022,Tomato_Big,49.64,kg,7142.86,22.66,16.04,5,1012.57,0,124.57,172,Monsoon,,0,0,0,0,0
8/2/2022,Tomato_Big,46.07,kg,8571.43,22.73,10.57,5.1,1012.09,0,124.31,172,Monsoon,,0,0,0,0,0
8/3/2022,Tomato_Big,42.5,kg,10000,22.8,5.1,5.2,1011.6,0,124.06,172,Monsoon,,0,0,0,0,0
8/4/2022,Tomato_Big,42.5,kg,0,22.4,3.3,5,1013.2,0,124.83,172,Monsoon,,0,0,0,0,0
8/5/2022,Tomato_Big,47.5,kg,5000,24.3,0,7.3,1010.9,0,125.38,172,Monsoon,,0,0,0,0,0
8/6/2022,Tomato_Big,57.5,kg,750,22.9,38.1,5.8,1008.4,0,125.61,172,Monsoon,,0,0,0,0,0
