date,temperature_avg,temperature_min,temperature_max,precipitation,wind_speed,air_pressure,rainfall_mm,usd_to_npr
2023-08-13,20.4,18.6,22.4,38.6,5.2,1009.0,68.2,
2023-08-14,21.3,18.6,23.6,11.0,2.8,1013.2,2.2,131.51512145996094
2023-08-15,23.8,18.9,30.1,0.0,7.9,1012.4,7.0,131.24229431152344
2023-08-16,24.0,20.2,27.6,4.4,5.6,1011.8,3.9,131.8675079345703
2023-08-17,24.8,20.6,31.2,0.0,6.7,1011.9,8.1,131.60134887695312
2023-08-18,24.3,20.2,31.1,7.1,6.8,1012.4,17.2,131.60134887695312
2023-08-19,24.8,20.9,31.4,0.3,9.5,1012.7,10.8,
2023-08-20,23.8,20.3,31.1,1.5,8.2,1012.7,31.3,
2023-08-21,21.0,19.6,23.6,41.9,6.6,1009.8,11.5,131.12060546875
2023-08-22,21.9,18.6,28.1,7.1,5.6,1010.4,20.4,131.3157958984375
2023-08-23,20.9,19.4,23.2,35.3,2.6,1008.8,21.8,131.1844940185547
2023-08-24,22.2,20.0,26.6,69.0,5.3,1007.6,56.2,130.79769897460938
2023-08-25,21.2,19.6,26.2,19.1,6.9,1006.7,24.9,130.47763061523438
2023-08-26,22.4,19.1,27.6,13.7,6.5,1007.5,97.8,
2023-08-27,23.5,19.3,29.6,0.5,6.7,1006.7,11.3,
2023-08-28,23.8,18.4,29.7,0.0,8.9,1008.4,3.7,130.7831268310547
2023-08-29,23.4,20.0,29.6,1.5,9.5,1011.1,8.5,130.64854431152344
2023-08-30,24.4,19.6,30.2,1.0,7.3,1013.3,4.7,130.79075622558594
2023-08-31,23.8,20.6,29.3,0.0,7.4,1014.2,9.0,130.86199951171875
2023-09-01,24.3,20.2,30.5,0.0,7.7,1013.2,4.5,130.73866271972656
2023-09-02,25.0,20.0,31.4,0.0,8.0,1012.6,4.3,
2023-09-03,24.3,19.8,30.9,3.6,9.2,1011.3,8.5,
2023-09-04,24.2,18.5,30.6,0.0,8.6,1012.1,2.3,131.4202423095703
2023-09-05,24.0,20.1,29.1,0.0,5.0,1013.4,0.3,130.8292236328125
2023-09-06,24.6,18.6,31.6,0.0,6.6,1014.3,0.2,131.5212860107422
2023-09-07,23.2,17.8,30.6,8.8,7.4,1012.9,4.1,131.3426513671875
2023-09-08,23.0,19.1,27.9,63.2,5.1,1013.6,10.7,131.46804809570312
2023-09-09,22.7,19.8,27.6,1.0,7.4,1012.7,13.0,
2023-09-10,23.7,19.1,30.6,1.8,7.4,1011.4,11.3,
2023-09-11,24.1,19.1,30.4,41.4,6.8,1009.6,6.4,131.04493713378906
2023-09-12,22.5,19.4,27.6,12.0,7.0,1009.6,3.5,130.92578125
2023-09-13,24.2,18.6,31.0,19.6,6.3,1010.1,9.0,131.12158203125
2023-09-14,24.3,19.4,30.4,2.3,8.8,1013.2,3.4,131.17678833007812
2023-09-15,24.8,20.3,31.6,0.0,8.9,1013.9,11.2,131.18971252441406
2023-09-16,24.6,20.6,29.6,1.2,7.2,1013.9,3.8,
2023-09-17,23.9,20.8,30.4,9.1,8.3,1013.0,9.2,
2023-09-18,24.2,18.4,30.1,0.0,6.9,1013.9,4.4,131.0179443359375
2023-09-19,23.0,18.3,30.9,7.1,6.4,1014.8,10.3,131.5253448486328
2023-09-20,23.7,18.4,29.2,0.3,8.2,1015.0,3.2,131.5121307373047
2023-09-21,23.0,19.1,29.1,0.0,8.7,1014.3,21.7,131.65518188476562
2023-09-22,22.4,18.6,29.1,1.5,6.7,1014.0,29.1,131.49380493164062
2023-09-23,22.6,19.8,27.6,0.7,7.5,1014.1,2.0,
2023-09-24,21.6,18.4,27.6,18.0,6.3,1013.5,9.2,
2023-09-25,21.9,18.1,27.8,0.0,7.0,1014.6,14.2,130.59071350097656
2023-09-26,23.5,17.9,29.9,0.0,8.4,1015.4,3.7,131.3522186279297
2023-09-27,23.4,18.7,30.2,0.0,8.7,1015.0,2.0,131.52728271484375
2023-09-28,23.6,18.2,29.6,1.0,7.1,1015.1,3.9,131.66024780273438
2023-09-29,23.2,18.9,30.4,0.3,5.4,1015.2,10.8,131.5454559326172
2023-09-30,22.3,17.6,28.1,0.0,6.0,1014.7,1.1,
2023-10-01,22.3,19.2,29.1,11.9,5.2,1013.4,0.3,
2023-10-02,20.6,18.0,23.6,7.8,5.4,1013.2,2.8,131.54962158203125
2023-10-03,20.7,18.6,27.1,21.6,5.6,1013.5,4.7,131.55209350585938
2023-10-04,19.9,18.2,22.1,21.1,5.1,1013.4,14.9,131.56800842285156
2023-10-05,22.0,16.8,28.2,3.0,9.9,1013.7,0.5,131.3648223876953
2023-10-06,21.3,17.9,26.7,0.0,10.1,1012.8,2.4,131.19839477539062
2023-10-07,21.8,17.9,27.6,0.0,7.8,1014.7,0.7,
2023-10-08,21.3,17.2,28.1,0.0,8.2,1015.3,3.2,
2023-10-09,21.3,15.0,28.6,0.0,6.2,1016.8,3.1,130.96627807617188
2023-10-10,21.6,16.2,28.6,0.0,8.2,1016.6,2.2,131.59266662597656
2023-10-11,21.0,15.0,28.1,0.0,6.8,1017.4,1.1,131.6478271484375
2023-10-12,20.5,15.6,26.8,0.0,6.7,1017.8,9.2,131.52584838867188
2023-10-13,20.7,15.3,27.1,0.0,7.9,1019.9,0.6,131.4877166748047
2023-10-14,19.9,15.6,27.4,0.0,8.6,1019.2,1.3,
2023-10-15,19.3,13.1,26.0,0.0,8.9,1017.6,1.4,
2023-10-16,19.5,13.9,26.4,0.0,6.6,1018.7,1.7,131.6336212158203
2023-10-17,18.8,14.0,25.4,3.5,7.7,1019.5,0.3,131.6383514404297
2023-10-18,17.8,12.0,26.1,0.0,6.1,1019.8,0.8,131.4235076904297
2023-10-19,17.6,11.1,25.0,0.0,6.2,1020.5,0.6,131.6267852783203
2023-10-20,17.7,11.1,25.4,0.0,6.4,1021.1,0.5,131.57427978515625
2023-10-21,17.2,12.3,26.4,0.0,7.2,1022.1,0.9,
2023-10-22,17.8,9.6,25.7,0.0,6.1,1022.6,0.2,
2023-10-23,17.5,9.6,26.1,0.0,6.6,1021.4,0.0,131.1509246826172
2023-10-24,17.9,9.6,26.1,0.0,7.2,1020.5,0.2,131.42196655273438
2023-10-25,18.2,10.8,26.1,0.0,6.1,1020.8,0.0,131.35520935058594
2023-10-26,18.0,10.6,25.9,0.0,7.4,1020.4,0.3,131.46755981445312
2023-10-27,17.7,10.8,25.8,0.0,6.8,1020.0,0.4,131.56004333496094
2023-10-28,17.3,10.6,25.1,0.0,8.1,1020.8,0.5,
2023-10-29,17.7,11.6,27.0,0.0,5.4,1021.2,0.5,
2023-10-30,18.0,10.5,26.1,0.0,6.4,1022.0,1.3,131.26612854003906
2023-10-31,18.2,11.1,26.2,0.0,6.2,1023.8,0.2,131.49220275878906
2023-11-01,16.9,11.6,23.1,0.0,4.1,1023.4,0.0,131.56564331054688
2023-11-02,16.8,9.8,24.8,0.0,7.2,1021.2,0.0,131.63839721679688
2023-11-03,17.4,10.6,24.6,0.0,6.4,1018.6,0.4,131.3694305419922
2023-11-04,16.5,11.1,24.1,0.0,6.8,1018.7,0.5,
2023-11-05,16.5,10.1,23.6,0.0,5.8,1020.4,2.1,
2023-11-06,16.5,10.1,23.6,0.0,6.7,1021.9,0.7,130.48626708984375
2023-11-07,15.9,9.8,23.6,0.0,6.7,1020.8,0.3,131.5613250732422
2023-11-08,15.5,9.1,23.8,0.0,6.5,1019.7,0.0,131.5091552734375
2023-11-09,15.2,8.6,22.6,0.0,5.3,1020.2,0.0,131.72203063964844
2023-11-10,15.5,9.6,23.0,0.0,7.0,1022.0,0.4,131.66403198242188
2023-11-11,14.8,9.5,22.6,0.0,5.3,1022.4,0.0,
2023-11-12,15.1,8.2,22.6,0.0,5.3,1022.5,0.4,
2023-11-13,15.0,9.1,23.9,0.0,6.3,1023.0,0.0,131.20806884765625
2023-11-14,15.8,9.2,23.6,0.0,6.0,1023.2,0.0,131.83030700683594
2023-11-15,15.8,9.2,23.6,0.0,7.3,1022.9,0.0,131.5137481689453
2023-11-16,15.9,9.8,23.6,0.0,6.4,1024.5,0.1,131.48159790039062
2023-11-17,15.7,9.1,23.2,0.0,7.2,1023.4,0.0,131.6684112548828
2023-11-18,15.4,9.6,23.3,0.0,7.9,1021.6,0.0,
2023-11-19,15.6,9.4,22.6,0.0,5.2,1023.1,0.0,
2023-11-20,15.8,9.6,23.6,0.0,6.1,1022.5,0.0,131.0105743408203
2023-11-21,15.7,9.9,22.8,0.0,6.9,1019.8,0.0,131.7338409423828
2023-11-22,15.2,9.9,21.6,0.0,6.3,1019.2,0.0,131.70298767089844
2023-11-23,15.3,9.1,22.4,0.0,5.4,1019.5,0.4,131.61927795410156
2023-11-24,15.7,9.3,23.0,0.0,5.5,1020.8,0.2,131.8029022216797
2023-11-25,15.6,12.1,21.9,0.0,5.7,1022.7,1.7,
2023-11-26,15.9,10.6,23.6,0.0,4.8,1024.4,0.0,
2023-11-27,15.2,10.6,21.6,0.0,5.6,1022.5,0.0,131.38487243652344
2023-11-28,15.7,12.6,20.6,0.9,6.1,1020.8,0.0,131.84295654296875
2023-11-29,15.2,10.6,21.6,0.5,6.6,1021.3,0.5,131.7028045654297
2023-11-30,13.8,9.6,18.6,0.0,4.2,1022.4,0.0,131.65570068359375
2023-12-01,14.8,10.6,21.6,0.1,5.9,1021.8,0.1,131.8766632080078
2023-12-02,14.5,9.6,22.6,0.0,5.1,1021.9,0.0,
2023-12-03,13.8,7.6,21.6,0.0,5.2,1022.2,0.0,
2023-12-04,13.1,8.6,17.6,0.0,3.6,1021.5,0.0,131.76646423339844
2023-12-05,14.3,8.6,21.6,0.0,6.2,1019.6,0.0,131.9120330810547
2023-12-06,13.4,8.6,19.6,0.0,4.8,1021.7,0.0,131.71615600585938
2023-12-07,12.0,9.6,14.6,0.0,4.4,1020.0,1.8,131.90756225585938
2023-12-08,12.5,8.6,19.6,0.0,6.1,1018.5,0.3,131.90159606933594
2023-12-09,12.5,7.6,19.6,0.0,5.8,1018.6,0.0,
2023-12-10,11.9,6.6,18.6,0.0,5.7,1017.3,0.0,
2023-12-11,12.1,7.6,18.6,0.0,5.6,1019.3,0.4,132.05601501464844
2023-12-12,12.2,6.6,18.6,4.2,6.8,1018.1,1.8,131.93569946289062
2023-12-13,11.4,6.6,17.6,0.4,5.4,1018.2,1.2,131.7991485595703
2023-12-14,11.0,5.6,18.6,0.0,6.2,1019.8,0.0,131.89340209960938
2023-12-15,11.1,6.6,17.6,0.0,5.7,1021.5,0.0,131.7330780029297
2023-12-16,11.8,7.6,17.6,0.0,4.5,1019.9,0.0,
2023-12-17,12.7,8.6,19.6,0.0,5.0,1020.6,0.0,
2023-12-18,11.8,8.6,18.6,0.0,5.8,1021.2,0.0,131.96388244628906
2023-12-19,10.7,5.6,17.6,0.0,5.7,1022.1,0.0,131.30320739746094
2023-12-20,10.8,5.6,18.6,0.0,4.1,1022.6,0.0,131.44537353515625
2023-12-21,11.2,4.6,19.6,0.0,5.6,1021.1,0.0,131.5266876220703
2023-12-22,11.4,5.6,18.6,0.0,4.6,1021.7,0.0,131.60362243652344
2023-12-23,11.8,6.6,19.6,0.0,4.0,1024.4,0.3,
2023-12-24,11.3,5.6,18.6,0.0,6.7,1024.6,0.0,
2023-12-25,11.6,5.6,18.6,0.0,5.9,1023.4,0.0,131.6287841796875
2023-12-26,12.3,5.6,19.6,0.0,5.5,1023.2,0.0,131.6287841796875
2023-12-27,12.7,8.6,19.6,0.0,5.7,1023.9,0.0,131.71728515625
2023-12-28,12.9,8.6,19.6,0.9,5.1,1022.9,0.0,131.81736755371094
2023-12-29,12.7,7.6,19.6,0.0,5.3,1023.1,0.0,132.24928283691406
2023-12-30,12.4,6.6,19.6,0.0,6.9,1021.6,0.1,
2023-12-31,12.2,7.6,19.6,0.0,6.2,1021.1,0.0,
2024-01-01,11.5,6.6,17.6,0.0,6.8,1020.0,0.0,131.81402587890625
2024-01-02,11.2,5.6,17.6,0.0,6.0,1019.9,0.1,131.93336486816406
2024-01-03,10.8,5.6,17.6,0.0,6.2,1020.1,0.0,132.89105224609375
2024-01-04,10.3,5.6,16.6,0.0,6.4,1020.0,0.2,132.04600524902344
2024-01-05,10.4,4.6,18.6,0.0,6.8,1020.7,0.0,131.5913543701172
2024-01-06,10.6,4.6,17.6,0.0,6.1,1021.7,0.0,
2024-01-07,10.5,4.6,18.6,0.0,6.3,1022.0,0.0,
2024-01-08,10.6,5.6,17.6,0.0,6.8,1021.8,0.0,131.11831665039062
2024-01-09,10.9,5.6,18.6,0.0,5.8,1020.4,0.0,131.40985107421875
2024-01-10,11.1,4.6,18.6,0.0,7.5,1018.0,0.0,131.5107879638672
2024-01-11,10.9,6.6,18.6,0.0,6.1,1019.4,0.0,131.26055908203125
2024-01-12,11.1,4.6,17.6,0.0,5.0,1019.3,0.0,131.29238891601562
2024-01-13,11.8,5.6,20.6,0.0,5.6,1019.4,0.0,
2024-01-14,11.5,5.6,19.6,0.0,5.8,1019.6,0.0,
2024-01-15,11.1,5.6,18.6,0.3,6.7,1018.8,0.1,130.9160614013672
2024-01-16,10.9,5.6,17.6,0.2,6.0,1018.0,0.6,130.90830993652344
2024-01-17,10.6,5.6,17.6,2.2,7.0,1017.3,1.0,131.65432739257812
2024-01-18,10.0,4.6,16.6,0.1,6.8,1017.8,0.0,131.6355743408203
2024-01-19,10.1,5.6,15.6,0.0,6.8,1019.5,0.0,131.43017578125
2024-01-20,10.0,4.6,16.6,0.0,5.9,1019.4,0.0,
2024-01-21,10.2,5.6,16.6,0.0,6.6,1017.9,0.0,
2024-01-22,9.7,4.6,16.6,0.0,6.4,1021.0,0.0,131.24322509765625
2024-01-23,9.6,4.6,16.6,0.1,5.7,1019.4,0.8,131.40679931640625
2024-01-24,9.6,4.6,16.6,0.6,6.5,1019.6,1.9,131.35617065429688
2024-01-25,9.3,3.6,15.6,0.0,6.7,1021.5,0.4,131.42135620117188
2024-01-26,9.0,3.6,15.6,0.0,6.8,1022.4,0.0,131.47503662109375
2024-01-27,8.6,2.6,15.6,0.0,6.6,1020.8,0.0,
2024-01-28,9.1,2.6,16.6,0.0,6.1,1021.5,0.0,
2024-01-29,9.8,3.6,18.6,0.0,6.0,1020.5,0.0,131.42803955078125
2024-01-30,9.6,4.6,15.6,0.0,6.2,1019.8,2.5,131.4173583984375
2024-01-31,10.3,4.6,16.6,0.0,6.9,1019.5,0.2,131.14207458496094
2024-02-01,9.9,6.6,14.6,0.0,6.9,1020.4,0.0,131.06446838378906
2024-02-02,10.5,5.6,17.6,0.0,5.9,1017.7,0.0,131.13787841796875
2024-02-03,10.2,3.6,18.6,0.0,7.0,1016.6,0.0,
2024-02-04,9.4,5.6,13.6,2.0,5.0,1020.2,1.9,
2024-02-05,11.3,7.6,17.6,1.6,6.4,1019.0,0.0,132.2679443359375
2024-02-06,10.6,4.6,18.6,0.0,6.4,1019.1,0.0,131.45516967773438
2024-02-07,10.5,3.6,19.6,0.0,7.5,1017.8,0.0,131.38645935058594
2024-02-08,9.8,3.6,17.6,0.0,8.9,1016.9,0.0,130.93199157714844
2024-02-09,10.3,4.6,17.6,0.0,5.9,1021.9,0.0,131.2154083251953
2024-02-10,11.9,4.6,20.6,0.0,6.7,1023.9,0.0,
2024-02-11,12.5,4.6,20.6,0.0,7.4,1024.0,1.1,
2024-02-12,12.6,5.6,20.6,0.0,7.5,1023.9,0.0,131.121826171875
2024-02-13,13.3,7.6,21.6,0.0,6.2,1023.3,0.0,131.0497283935547
2024-02-14,11.6,7.6,16.6,0.6,5.0,1022.2,0.2,131.1575927734375
2024-02-15,12.6,5.6,19.6,0.0,6.7,1022.7,0.0,131.26934814453125
2024-02-16,13.3,6.6,20.6,0.0,6.5,1022.5,0.0,131.17691040039062
2024-02-17,13.0,7.6,19.6,0.0,8.9,1018.0,0.0,
2024-02-18,13.1,7.6,20.6,0.0,6.7,1017.8,0.0,
2024-02-19,13.6,7.6,20.6,0.0,6.6,1018.9,0.0,131.23451232910156
2024-02-20,14.5,8.6,21.6,0.7,7.8,1016.6,0.6,131.2462615966797
2024-02-21,14.4,10.6,19.6,0.0,6.8,1014.2,1.0,131.12673950195312
2024-02-22,11.2,5.6,18.6,1.9,8.4,1015.8,2.5,131.18417358398438
2024-02-23,10.4,4.6,17.6,0.0,7.6,1018.0,0.0,131.1005401611328
2024-02-24,11.0,4.6,16.6,0.0,8.2,1019.8,0.0,
2024-02-25,11.6,4.6,19.6,0.0,7.2,1020.2,0.0,
2024-02-26,12.7,5.6,19.6,0.0,7.8,1021.2,0.0,131.30438232421875
2024-02-27,13.0,6.6,20.6,0.0,7.5,1019.8,0.0,131.01657104492188
2024-02-28,13.5,5.6,21.6,0.0,8.1,1016.6,0.0,130.93875122070312
2024-02-29,14.1,7.6,21.6,0.0,8.9,1017.5,0.0,130.8199005126953
2024-03-01,14.4,8.6,21.6,0.0,8.3,1019.3,0.0,131.13099670410156
2024-03-02,16.4,12.6,21.6,0.7,7.8,1019.4,0.8,
2024-03-03,14.1,11.6,17.6,13.1,6.0,1018.4,5.2,
2024-03-04,14.6,9.6,21.6,0.1,7.1,1017.8,2.5,130.62600708007812
2024-03-05,15.1,8.6,22.6,0.0,8.5,1017.5,0.0,131.09669494628906
2024-03-06,15.2,7.6,22.6,0.0,9.0,1017.0,0.0,131.09930419921875
2024-03-07,15.6,8.6,22.6,0.0,8.7,1016.8,7.5,130.74734497070312
2024-03-08,15.1,8.6,22.6,0.0,8.3,1017.0,0.0,130.23765563964844
2024-03-09,15.4,9.6,22.6,0.0,9.5,1017.4,0.0,
2024-03-10,15.4,9.6,22.6,0.0,8.9,1019.6,0.0,
2024-03-11,16.9,11.6,23.6,0.0,7.6,1020.1,0.0,130.59796142578125
2024-03-12,17.4,10.6,24.6,0.0,8.4,1017.4,0.0,130.87828063964844
2024-03-13,17.3,10.6,24.6,0.0,9.2,1016.7,0.1,130.8593292236328
2024-03-14,17.1,10.6,23.6,0.0,7.8,1017.8,0.5,130.79074096679688
2024-03-15,17.2,10.6,24.6,0.0,8.2,1018.0,0.0,130.9549560546875
2024-03-16,17.2,10.6,24.6,0.0,7.7,1020.5,0.0,
2024-03-17,17.3,9.6,24.6,0.0,7.1,1020.4,0.0,
2024-03-18,17.4,10.6,24.6,0.0,9.1,1019.0,0.0,131.1009063720703
2024-03-19,17.4,9.6,24.6,0.2,8.3,1019.6,0.0,131.43582153320312
2024-03-20,12.9,11.6,15.6,7.4,5.0,1019.2,4.5,131.27911376953125
2024-03-21,13.7,10.6,18.6,7.2,5.7,1018.6,4.9,131.45321655273438
2024-03-22,15.4,12.6,19.6,0.5,8.6,1014.8,1.6,131.45213317871094
2024-03-23,15.3,12.6,19.6,12.0,5.7,1013.0,16.7,
2024-03-24,17.1,13.6,22.6,0.5,10.5,1016.2,2.8,
2024-03-25,17.7,12.6,22.6,2.6,7.3,1017.3,0.4,131.64894104003906
2024-03-26,17.8,13.6,22.6,4.6,10.9,1017.9,1.6,131.82061767578125
2024-03-27,17.5,14.3,20.6,4.0,7.4,1019.6,2.0,131.73182678222656
2024-03-28,16.6,13.6,22.3,3.2,5.5,1017.2,4.2,131.802001953125
2024-03-29,19.3,15.6,24.6,2.1,6.4,1017.5,2.9,131.80517578125
2024-03-30,19.9,14.6,26.6,11.3,8.5,1018.1,1.2,
2024-03-31,19.3,13.6,26.6,0.0,10.8,1017.5,0.3,
2024-04-01,19.8,12.6,26.6,0.0,8.2,1012.5,0.0,131.6215362548828
2024-04-02,20.2,13.6,28.6,0.0,9.6,1012.1,0.0,131.74105834960938
2024-04-03,20.6,13.6,27.6,0.0,9.0,1014.4,0.0,131.88613891601562
2024-04-04,21.9,14.6,30.6,0.0,9.6,1015.2,0.0,131.8330841064453
2024-04-05,21.3,14.6,31.1,0.0,8.5,1013.9,0.4,131.9186553955078
2024-04-06,21.2,13.2,30.8,0.0,9.4,1014.4,0.2,
2024-04-07,20.8,12.2,30.8,0.0,8.9,1014.4,0.2,
2024-04-08,19.8,11.6,29.8,0.0,10.5,1016.9,0.0,131.6236114501953
2024-04-09,19.2,10.8,29.1,0.0,7.7,1018.2,0.0,131.3624725341797
2024-04-10,19.4,11.2,28.8,0.0,11.6,1019.0,0.0,131.42308044433594
2024-04-11,17.3,11.6,29.0,1.0,10.6,1020.0,0.4,131.564697265625
2024-04-12,18.4,10.1,27.8,1.5,6.6,1019.8,0.0,131.8187713623047
2024-04-13,20.4,13.1,29.1,0.0,8.0,1019.5,0.0,
2024-04-14,21.4,14.6,30.3,0.0,8.5,1020.0,0.0,
2024-04-15,22.2,15.6,30.6,0.0,7.8,1018.9,0.0,131.50808715820312
2024-04-16,22.2,16.1,31.3,0.0,9.5,1015.0,0.0,131.83157348632812
2024-04-17,22.0,14.3,31.4,0.0,13.3,1012.8,0.1,132.11993408203125
2024-04-18,21.8,15.4,30.3,0.0,10.5,1012.2,0.1,131.9032745361328
2024-04-19,22.9,15.6,30.6,0.0,8.7,1009.9,0.0,132.02883911132812
2024-04-20,23.9,16.5,31.7,0.0,10.2,1010.0,0.0,
2024-04-21,23.0,14.3,33.1,0.0,9.6,1011.4,0.0,
2024-04-22,23.4,14.8,32.7,0.0,10.0,1013.1,0.0,131.67799377441406
2024-04-23,22.8,14.8,31.9,0.0,10.1,1012.9,0.0,131.8955535888672
2024-04-24,22.4,13.8,31.6,0.0,9.1,1012.2,0.0,131.63099670410156
2024-04-25,22.7,13.6,33.1,0.0,7.9,1012.5,0.0,131.73753356933594
2024-04-26,23.0,14.1,32.3,0.0,7.6,1012.6,0.0,131.52706909179688
2024-04-27,23.4,15.0,32.3,0.0,7.8,1013.9,0.0,
2024-04-28,23.8,15.6,32.9,0.0,9.3,1013.0,0.0,
2024-04-29,23.8,14.9,32.8,0.0,9.0,1013.5,0.0,132.05905151367188
2024-04-30,24.7,15.0,33.1,0.0,8.5,1010.0,0.0,131.94805908203125
2024-05-01,23.8,16.6,30.6,0.0,10.5,1008.4,0.0,132.0045166015625
2024-05-02,21.4,12.9,30.1,0.0,10.0,1009.9,0.0,132.67259216308594
2024-05-03,21.8,13.2,31.4,0.0,9.2,1013.2,0.0,131.91506958007812
2024-05-04,21.8,14.6,26.6,0.0,8.3,1014.0,0.0,
2024-05-05,21.6,15.6,29.9,0.0,7.6,1010.0,0.0,
2024-05-06,21.7,16.4,31.1,2.0,8.8,1013.0,0.3,131.70545959472656
2024-05-07,17.9,15.4,24.2,1.0,9.9,1016.8,13.1,132.0769500732422
2024-05-08,17.4,14.1,23.0,12.7,6.9,1017.9,11.7,132.05104064941406
2024-05-09,19.5,14.4,27.2,0.0,6.8,1018.2,1.1,132.0764617919922
2024-05-10,20.9,15.6,26.8,8.9,8.5,1016.5,5.0,132.1236572265625
2024-05-11,22.2,18.1,29.0,0.0,10.9,1017.0,11.3,
2024-05-12,18.8,17.4,25.0,4.6,6.3,1018.1,12.3,
2024-05-13,20.6,15.4,26.6,0.0,5.6,1017.9,4.1,132.1349334716797
2024-05-14,22.8,15.6,30.6,0.0,8.5,1018.0,0.7,132.0265350341797
2024-05-15,22.9,18.0,31.1,0.0,9.8,1018.5,0.0,132.03150939941406
2024-05-16,23.7,16.6,32.6,0.0,9.4,1018.0,0.0,131.68576049804688
2024-05-17,24.8,16.6,31.9,0.0,8.3,1015.8,0.0,132.0358123779297
2024-05-18,25.4,19.0,33.2,0.0,7.4,1013.3,0.2,
2024-05-19,24.1,18.2,31.0,2.5,7.6,1011.3,1.5,
2024-05-20,21.4,16.3,26.8,4.3,6.5,1012.3,16.0,131.06053161621094
2024-05-21,23.1,18.1,29.3,0.0,7.7,1013.7,3.2,131.8320770263672
2024-05-22,22.2,18.2,32.2,3.3,8.2,1013.6,11.0,131.70359802246094
2024-05-23,23.4,19.0,29.4,0.5,6.1,1013.5,0.7,131.71859741210938
2024-05-24,24.4,18.9,34.0,0.0,6.7,1012.1,1.8,131.59457397460938
2024-05-25,24.8,20.6,33.0,5.6,8.2,1010.3,7.1,
2024-05-26,24.4,20.6,28.6,1.9,7.9,1009.5,1.7,
2024-05-27,24.3,19.6,32.0,0.0,12.0,1006.1,4.4,131.2645721435547
2024-05-28,23.4,19.8,28.0,8.3,5.7,1004.4,16.7,131.37669372558594
2024-05-29,25.2,18.7,32.8,0.0,7.9,1007.0,1.1,131.78355407714844
2024-05-30,25.3,19.3,34.0,0.0,9.6,1008.1,0.0,131.90316772460938
2024-05-31,24.8,18.6,33.2,1.5,10.4,1010.7,0.1,131.68287658691406
2024-06-01,22.9,18.8,31.6,1.5,6.9,1011.5,0.7,
2024-06-02,23.9,18.6,29.8,0.0,7.8,1013.0,8.1,
2024-06-03,24.5,18.6,31.8,0.0,8.3,1011.3,0.7,131.8940887451172
2024-06-04,22.5,18.4,29.0,22.6,6.4,1012.4,8.7,131.36602783203125
2024-06-05,23.0,17.1,30.3,1.0,9.8,1012.8,4.5,132.10862731933594
2024-06-06,23.8,17.2,30.5,3.6,8.5,1012.8,1.2,131.84701538085938
2024-06-07,24.3,19.0,30.2,0.0,10.1,1010.5,12.8,131.8038330078125
2024-06-08,24.8,19.6,31.5,2.3,10.3,1009.3,3.3,
2024-06-09,26.1,20.5,33.4,0.0,9.8,1009.6,0.0,
2024-06-10,26.5,20.4,34.0,0.0,9.5,1010.3,0.0,132.79501342773438
2024-06-11,26.0,20.6,32.8,0.0,10.2,1009.2,2.2,131.95184326171875
2024-06-12,26.4,21.4,33.9,0.0,10.3,1010.5,1.1,132.2921600341797
2024-06-13,26.7,21.6,33.9,0.0,10.0,1008.7,10.5,132.0277862548828
2024-06-14,26.7,22.6,33.0,0.0,10.1,1008.0,9.2,132.3810272216797
2024-06-15,26.8,22.2,34.9,0.0,9.9,1007.6,4.7,
2024-06-16,25.5,21.2,33.5,2.8,8.7,1008.6,10.8,
2024-06-17,24.3,21.0,30.1,13.2,7.8,1007.2,12.0,131.9641571044922
2024-06-18,23.8,21.6,28.7,23.6,6.7,1004.1,12.3,132.03482055664062
2024-06-19,24.4,19.6,30.2,4.8,9.8,1003.6,30.9,131.85630798339844
2024-06-20,24.2,20.0,30.3,36.1,9.5,1006.5,9.8,131.89964294433594
2024-06-21,24.7,20.6,30.3,0.0,9.9,1009.1,7.6,132.2218475341797
2024-06-22,25.0,20.6,31.0,5.1,9.4,1009.0,15.0,
2024-06-23,25.5,21.6,31.3,0.3,9.8,1009.8,11.8,
2024-06-24,25.9,22.0,31.7,0.8,9.4,1008.7,9.5,131.88607788085938
2024-06-25,25.5,21.4,31.4,0.0,11.6,1005.9,13.5,131.97357177734375
2024-06-26,23.5,21.0,25.6,50.3,7.7,1008.7,55.0,131.95391845703125
2024-06-27,24.6,21.0,29.6,0.3,6.4,1011.4,15.4,132.19998168945312
2024-06-28,24.0,20.5,30.6,19.6,12.2,1008.0,26.4,132.02293395996094
2024-06-29,24.1,20.9,29.4,12.7,8.6,1006.8,22.3,
2024-06-30,23.6,21.4,28.9,56.6,6.9,1005.9,16.5,
2024-07-01,23.7,20.8,29.1,39.6,7.7,1004.4,36.4,131.6068878173828
2024-07-02,21.9,20.6,25.6,32.8,5.4,1003.5,32.4,131.99916076660156
2024-07-03,23.5,20.4,29.5,6.6,4.7,1006.5,20.7,131.9493408203125
2024-07-04,23.4,21.6,26.9,21.1,6.7,1008.5,13.3,132.01995849609375
2024-07-05,22.9,20.6,27.6,20.3,5.1,1007.2,14.5,132.0238800048828
2024-07-06,20.6,19.6,21.6,48.4,6.6,1007.4,45.5,
2024-07-07,22.1,20.6,25.6,30.7,3.5,1010.7,12.7,
2024-07-08,23.8,20.6,28.9,2.0,7.4,1010.9,6.4,132.1812286376953
2024-07-09,24.0,21.1,28.6,0.5,8.7,1010.3,16.6,132.0482177734375
