Date,Unit,commodity,supply_Volume
2024-08-22,KG,Cucumber,42898.0
2024-08-22,KG,Ginger,6210.0
2024-08-22,KG,Chili_Green,7497.0
2024-08-22,KG,Chili_Bhede,4160.0
2024-08-22,KG,Garlic_Green,300.0
2024-08-22,KG,Coriander_Leaf,1380.0
2024-08-22,KG,Fresh_Fish,13780.0
2024-08-22,KG,Other,185.0
2024-08-22,KG,Total,733421.0
2024-08-23,KG,Tomato_Big,10000.0
2024-08-23,KG,Tomato_Small,37061.0
2024-08-23,KG,Potato_Red,197360.0
2024-08-23,KG,Onion_Dried,20000.0
2024-08-23,KG,Carrot,9950.0
2024-08-23,KG,Cabbage,24580.0
2024-08-23,KG,Cauliflower_Local,37550.0
2024-08-23,KG,Radish_White,13200.0
2024-08-23,KG,Brinjal_Long,11706.0
2024-08-23,KG,Bean,10170.0
2024-08-23,KG,Ghee_Beans,1775.0
2024-08-23,KG,Broad_Beans,1400.0
2024-08-23,KG,Soybean,1150.0
2024-08-23,KG,Bitter_Gourd,20430.0
2024-08-23,KG,Bottle_Gourd,9670.0
2024-08-23,KG,Pointed_Gourd,16730.0
2024-08-23,KG,Snake_Gourd,5475.0
2024-08-23,KG,Snake_Gourd,10755.0
2024-08-23,KG,Jhinguni,200.0
2024-08-23,KG,Pumpkin_Green,10030.0
2024-08-23,KG,Lady_Finger,19655.0
2024-08-23,KG,Squash,29660.0
2024-08-23,KG,Mustard_Leaf,6876.0
2024-08-23,KG,Mushroom,1800.0
2024-08-23,KG,Neuro_Leaf,2300.0
2024-08-23,KG,Broccoli,525.0
2024-08-23,KG,Bamboo_Shoot,200.0
2024-08-23,KG,Tofu,20.0
2024-08-23,KG,Lemon,10025.0
2024-08-23,KG,Cucumber,43150.0
2024-08-23,KG,Pear,200.0
2024-08-23,KG,Melon,11425.0
2024-08-23,KG,Ginger,4450.0
2024-08-23,KG,Chili_Green,25820.0
2024-08-23,KG,Chili_Bhede,9890.0
2024-08-23,KG,Coriander_Leaf,2727.0
2024-08-23,KG,Fresh_Fish,11280.0
2024-08-23,KG,Other,900.0
2024-08-23,KG,Total,630095.0
2024-08-24,KG,Tomato_Small,38680.0
2024-08-24,KG,Potato_Red,215550.0
2024-08-24,KG,Onion_Dried,42280.0
2024-08-24,KG,Carrot,7450.0
2024-08-24,KG,Cabbage,35244.0
2024-08-24,KG,Cauliflower_Local,24650.0
2024-08-24,KG,Radish_White,24445.0
2024-08-24,KG,Brinjal_Long,14412.0
2024-08-24,KG,Bean,7524.0
2024-08-24,KG,Ghee_Beans,4042.0
2024-08-24,KG,Broad_Beans,100.0
2024-08-24,KG,Soybean,1680.0
2024-08-24,KG,Bitter_Gourd,9358.0
2024-08-24,KG,Bottle_Gourd,11499.0
2024-08-24,KG,Pointed_Gourd,9400.0
2024-08-24,KG,Snake_Gourd,2140.0
2024-08-24,KG,Snake_Gourd,7880.0
2024-08-24,KG,Pumpkin_Ripe,4000.0
2024-08-24,KG,Pumpkin_Green,9230.0
2024-08-24,KG,Lady_Finger,18834.0
2024-08-24,KG,Squash,25180.0
2024-08-24,KG,Mustard_Leaf,6770.0
2024-08-24,KG,Onion_Green,100.0
2024-08-24,KG,Mushroom,895.0
2024-08-24,KG,Neuro_Leaf,1020.0
2024-08-24,KG,Broccoli,875.0
2024-08-24,KG,Beetroot,5000.0
2024-08-24,KG,Tofu,20.0
2024-08-24,KG,Apple,300.0
2024-08-24,KG,Banana,600.0
2024-08-24,KG,Lemon,13850.0
2024-08-24,KG,Cucumber,35175.0
2024-08-24,KG,Tree_Jackfruit,3900.0
2024-08-24,KG,Hog_Plum,300.0
2024-08-24,KG,Ginger,4600.0
2024-08-24,KG,Chili_Green,17455.0
2024-08-24,KG,Chili_Bhede,11492.0
2024-08-24,KG,Coriander_Leaf,4224.0
2024-08-24,KG,Garlic_Dried,500.0
2024-08-24,KG,Fresh_Fish,16216.0
2024-08-24,KG,Other,110.0
2024-08-24,KG,Total,636980.0
2024-08-25,KG,Tomato_Small,37179.0
2024-08-25,KG,Potato_Red,216280.0
2024-08-25,KG,Onion_Dried,40560.0
2024-08-25,KG,Carrot,10200.0
2024-08-25,KG,Cabbage,26450.0
2024-08-25,KG,Cauliflower_Local,19955.0
2024-08-25,KG,Radish_White,19530.0
2024-08-25,KG,Brinjal_Long,16452.0
2024-08-25,KG,Bean,9290.0
2024-08-25,KG,Ghee_Beans,2450.0
2024-08-25,KG,Broad_Beans,200.0
2024-08-25,KG,Soybean,125.0
2024-08-25,KG,Bitter_Gourd,13700.0
2024-08-25,KG,Bottle_Gourd,11300.0
2024-08-25,KG,Pointed_Gourd,18100.0
2024-08-25,KG,Snake_Gourd,7050.0
2024-08-25,KG,Snake_Gourd,9420.0
2024-08-25,KG,Jhinguni,1200.0
2024-08-25,KG,Pumpkin_Ripe,2000.0
2024-08-25,KG,Pumpkin_Green,11880.0
2024-08-25,KG,Lady_Finger,22569.0
2024-08-25,KG,Squash,28110.0
2024-08-25,KG,Mustard_Leaf,5478.0
2024-08-25,KG,Onion_Green,400.0
2024-08-25,KG,Mushroom,665.0
2024-08-25,KG,Asparagus,50.0
2024-08-25,KG,Neuro_Leaf,3300.0
2024-08-25,KG,Tofu,561.0
2024-08-25,KG,Apple,200.0
2024-08-25,KG,Banana,2000.0
2024-08-25,KG,Lemon,2500.0
2024-08-25,KG,Sweet_Orange,125.0
2024-08-25,KG,Cucumber,43170.0
2024-08-25,KG,Tree_Jackfruit,2500.0
2024-08-25,KG,Guava,900.0
2024-08-25,KG,Ginger,6250.0
2024-08-25,KG,Chili_Green,12559.0
2024-08-25,KG,Chili_Bhede,7565.0
2024-08-25,KG,Garlic_Green,700.0
2024-08-25,KG,Coriander_Leaf,1397.0
2024-08-25,KG,Fresh_Fish,11240.0
2024-08-25,KG,Other,940.0
2024-08-25,KG,Total,626500.0
2024-08-26,KG,Tomato_Big,12000.0
2024-08-26,KG,Tomato_Small,35746.0
2024-08-26,KG,Potato_Red,103375.0
2024-08-26,KG,Potato_White,4408.0
2024-08-26,KG,Onion_Dried,53280.0
2024-08-26,KG,Carrot,3975.0
2024-08-26,KG,Cabbage,41950.0
2024-08-26,KG,Cauliflower_Local,31840.0
2024-08-26,KG,Radish_White,38400.0
2024-08-26,KG,Brinjal_Long,6391.0
2024-08-26,KG,Bean,6144.0
2024-08-26,KG,Ghee_Beans,3057.0
2024-08-26,KG,Broad_Beans,300.0
2024-08-26,KG,Soybean,400.0
2024-08-26,KG,Bitter_Gourd,18800.0
2024-08-26,KG,Bottle_Gourd,11838.0
2024-08-26,KG,Pointed_Gourd,11750.0
2024-08-26,KG,Snake_Gourd,1640.0
2024-08-26,KG,Snake_Gourd,6030.0
2024-08-26,KG,Pumpkin_Green,11855.0
2024-08-26,KG,Lady_Finger,17095.0
2024-08-26,KG,Squash,21330.0
2024-08-26,KG,Mustard_Leaf,5670.0
2024-08-26,KG,Spinach,100.0
2024-08-26,KG,Onion_Green,100.0
2024-08-26,KG,Mushroom,660.0
2024-08-26,KG,Neuro_Leaf,1400.0
2024-08-26,KG,Broccoli,175.0
2024-08-26,KG,Bamboo_Shoot,50.0
2024-08-26,KG,Tofu,517.0
2024-08-26,KG,Lemon,16000.0
2024-08-26,KG,Cucumber,54527.0
2024-08-26,KG,Ginger,5589.0
2024-08-26,KG,Chili_Green,7331.0
2024-08-26,KG,Chili_Bhede,12495.0
2024-08-26,KG,Coriander_Leaf,3214.0
2024-08-26,KG,Fresh_Fish,5578.0
2024-08-26,KG,Other,500.0
2024-08-26,KG,Total,555510.0
2024-08-27,KG,Tomato_Small,41225.0
2024-08-27,KG,Potato_Red,198006.0
2024-08-27,KG,Onion_Dried,12475.0
2024-08-27,KG,Carrot,1550.0
2024-08-27,KG,Cabbage,16308.0
2024-08-27,KG,Cauliflower_Local,20750.0
2024-08-27,KG,Radish_White,21345.0
2024-08-27,KG,Brinjal_Long,18859.0
2024-08-27,KG,Bean,11850.0
2024-08-27,KG,Ghee_Beans,3900.0
2024-08-27,KG,Broad_Beans,150.0
2024-08-27,KG,Soybean,375.0
2024-08-27,KG,Bitter_Gourd,10530.0
2024-08-27,KG,Bottle_Gourd,16770.0
2024-08-27,KG,Pointed_Gourd,21800.0
2024-08-27,KG,Snake_Gourd,4245.0
2024-08-27,KG,Snake_Gourd,8630.0
2024-08-27,KG,Jhinguni,5200.0
2024-08-27,KG,Pumpkin_Ripe,10000.0
2024-08-27,KG,Pumpkin_Green,7950.0
2024-08-27,KG,Lady_Finger,23160.0
2024-08-27,KG,Squash,16040.0
2024-08-27,KG,Mustard_Leaf,7227.0
2024-08-27,KG,Spinach,500.0
2024-08-27,KG,Onion_Green,400.0
2024-08-27,KG,Mushroom,715.0
2024-08-27,KG,Asparagus,100.0
2024-08-27,KG,Neuro_Leaf,3300.0
2024-08-27,KG,Tofu,518.0
2024-08-27,KG,Apple,400.0
2024-08-27,KG,Lemon,2000.0
2024-08-27,KG,Cucumber,56995.0
2024-08-27,KG,Tree_Jackfruit,2500.0
2024-08-27,KG,Guava,1160.0
2024-08-27,KG,Hog_Plum,400.0
2024-08-27,KG,Ginger,6700.0
2024-08-27,KG,Chili_Green,9470.0
2024-08-27,KG,Chili_Bhede,3395.0
2024-08-27,KG,Garlic_Green,500.0
2024-08-27,KG,Coriander_Leaf,1161.0
2024-08-27,KG,Fresh_Fish,13302.0
2024-08-27,KG,Other,2330.0
2024-08-27,KG,Total,584191.0
2024-08-28,KG,Tomato_Small,38064.0
2024-08-28,KG,Potato_Red,139350.0
2024-08-28,KG,Onion_Dried,45815.0
2024-08-28,KG,Carrot,2650.0
2024-08-28,KG,Cabbage,23750.0
2024-08-28,KG,Cauliflower_Local,28830.0
2024-08-28,KG,Radish_White,23075.0
2024-08-28,KG,Brinjal_Long,27599.0
2024-08-28,KG,Bean,10551.0
2024-08-28,KG,Ghee_Beans,2244.0
2024-08-28,KG,Soybean,400.0
2024-08-28,KG,Bitter_Gourd,9340.0
2024-08-28,KG,Bottle_Gourd,9335.0
2024-08-28,KG,Pointed_Gourd,15250.0
2024-08-28,KG,Snake_Gourd,2060.0
2024-08-28,KG,Snake_Gourd,3540.0
2024-08-28,KG,Jhinguni,500.0
2024-08-28,KG,Pumpkin_Green,12860.0
2024-08-28,KG,Lady_Finger,14144.0
2024-08-28,KG,Squash,14615.0
2024-08-28,KG,Mustard_Leaf,5460.0
2024-08-28,KG,Spinach,100.0
2024-08-28,KG,Onion_Green,400.0
2024-08-28,KG,Mushroom,460.0
2024-08-28,KG,Neuro_Leaf,1400.0
2024-08-28,KG,Broccoli,245.0
2024-08-28,KG,Tofu,20.0
2024-08-28,KG,Lemon,10000.0
2024-08-28,KG,Cucumber,25523.0
2024-08-28,KG,Tree_Jackfruit,700.0
2024-08-28,KG,Hog_Plum,570.0
2024-08-28,KG,Custard_Apple,600.0
2024-08-28,KG,Ginger,7450.0
2024-08-28,KG,Chili_Green,10300.0
2024-08-28,KG,Chili_Bhede,8170.0
2024-08-28,KG,Garlic_Green,500.0
2024-08-28,KG,Coriander_Leaf,5090.0
2024-08-28,KG,Fresh_Fish,9468.0
2024-08-28,KG,Other,165.0
2024-08-28,KG,Total,510593.0
2024-08-29,KG,Tomato_Big,8750.0
2024-08-29,KG,Tomato_Small,43188.0
2024-08-29,KG,Potato_Red,170200.0
2024-08-29,KG,Onion_Dried,21300.0
2024-08-29,KG,Carrot,3225.0
2024-08-29,KG,Cabbage,30150.0
2024-08-29,KG,Cauliflower_Local,31010.0
2024-08-29,KG,Radish_White,37715.0
2024-08-29,KG,Brinjal_Long,25438.0
2024-08-29,KG,Bean,14340.0
2024-08-29,KG,Ghee_Beans,4633.0
2024-08-29,KG,Broad_Beans,50.0
2024-08-29,KG,Soybean,1910.0
2024-08-29,KG,Bitter_Gourd,17050.0
2024-08-29,KG,Bottle_Gourd,14138.0
2024-08-29,KG,Pointed_Gourd,14800.0
2024-08-29,KG,Snake_Gourd,8196.0
2024-08-29,KG,Snake_Gourd,6390.0
2024-08-29,KG,Jhinguni,3300.0
2024-08-29,KG,Pumpkin_Ripe,22000.0
2024-08-29,KG,Pumpkin_Green,9200.0
2024-08-29,KG,Lady_Finger,19707.0
2024-08-29,KG,Squash,37330.0
2024-08-29,KG,Mustard_Leaf,6775.0
2024-08-29,KG,Spinach,400.0
2024-08-29,KG,Rapeseed_Leaf,100.0
2024-08-29,KG,Onion_Green,500.0
2024-08-29,KG,Mushroom,720.0
2024-08-29,KG,Asparagus,100.0
2024-08-29,KG,Neuro_Leaf,3156.0
2024-08-29,KG,Beetroot,6500.0
2024-08-29,KG,Tofu,17.0
2024-08-29,KG,Lemon,22319.0
2024-08-29,KG,Cucumber,50760.0
2024-08-29,KG,Custard_Apple,300.0
2024-08-29,KG,Ginger,4000.0
2024-08-29,KG,Chili_Green,7700.0
2024-08-29,KG,Chili_Bhede,9440.0
2024-08-29,KG,Garlic_Green,200.0
2024-08-29,KG,Coriander_Leaf,2960.0
2024-08-29,KG,Garlic_Dried,1250.0
2024-08-29,KG,Fresh_Fish,8772.0
2024-08-29,KG,Other,900.0
2024-08-29,KG,Total,670889.0
2024-08-30,KG,Tomato_Big,10000.0
2024-08-30,KG,Tomato_Small,34371.0
2024-08-30,KG,Potato_Red,94734.0
2024-08-30,KG,Onion_Dried,93680.0
2024-08-30,KG,Carrot,7475.0
2024-08-30,KG,Cabbage,39891.0
2024-08-30,KG,Cauliflower_Local,24630.0
2024-08-30,KG,Radish_White,20375.0
2024-08-30,KG,Brinjal_Long,20731.0
2024-08-30,KG,Bean,6825.0
2024-08-30,KG,Ghee_Beans,2335.0
2024-08-30,KG,Soybean,550.0
2024-08-30,KG,Bitter_Gourd,7960.0
2024-08-30,KG,Bottle_Gourd,5790.0
2024-08-30,KG,Pointed_Gourd,13600.0
2024-08-30,KG,Snake_Gourd,2575.0
2024-08-30,KG,Snake_Gourd,5440.0
2024-08-30,KG,Jhinguni,600.0
2024-08-30,KG,Pumpkin_Green,10530.0
2024-08-30,KG,Lady_Finger,15135.0
2024-08-30,KG,Squash,29775.0
2024-08-30,KG,Mustard_Leaf,5555.0
2024-08-30,KG,Spinach,700.0
2024-08-30,KG,Chamsur_Leaf,300.0
2024-08-30,KG,Rapeseed_Leaf,250.0
2024-08-30,KG,Mushroom,1080.0
2024-08-30,KG,Asparagus,50.0
2024-08-30,KG,Neuro_Leaf,2100.0
2024-08-30,KG,Beetroot,2500.0
2024-08-30,KG,Bamboo_Shoot,1100.0
2024-08-30,KG,Tofu,517.0
2024-08-30,KG,Banana,300.0
2024-08-30,KG,Lemon,13650.0
2024-08-30,KG,Cucumber,40870.0
2024-08-30,KG,Guava,700.0
2024-08-30,KG,Hog_Plum,500.0
2024-08-30,KG,Melon,1500.0
2024-08-30,KG,Ginger,3775.0
2024-08-30,KG,Chili_Green,17541.0
2024-08-30,KG,Chili_Bhede,9213.0
2024-08-30,KG,Coriander_Leaf,3420.0
2024-08-30,KG,Fresh_Fish,14640.0
2024-08-30,KG,Other,216.0
2024-08-30,KG,Total,567479.0
2024-08-31,KG,Tomato_Small,38000.0
2024-08-31,KG,Potato_Red,124692.0
2024-08-31,KG,Onion_Dried,68470.0
2024-08-31,KG,Carrot,6310.0
2024-08-31,KG,Cabbage,16413.0
2024-08-31,KG,Cauliflower_Local,36455.0
2024-08-31,KG,Radish_White,28660.0
2024-08-31,KG,Brinjal_Long,24696.0
2024-08-31,KG,Bean,12554.0
2024-08-31,KG,Ghee_Beans,3525.0
2024-08-31,KG,Broad_Beans,220.0
2024-08-31,KG,Soybean,825.0
2024-08-31,KG,Bitter_Gourd,15450.0
2024-08-31,KG,Bottle_Gourd,4695.0
2024-08-31,KG,Pointed_Gourd,20400.0
2024-08-31,KG,Snake_Gourd,6350.0
2024-08-31,KG,Snake_Gourd,6280.0
2024-08-31,KG,Jhinguni,2300.0
2024-08-31,KG,Pumpkin_Green,9120.0
2024-08-31,KG,Lady_Finger,25047.0
2024-08-31,KG,Squash,31840.0
2024-08-31,KG,Mustard_Leaf,7842.0
2024-08-31,KG,Spinach,300.0
2024-08-31,KG,Onion_Green,1000.0
2024-08-31,KG,Mushroom,1280.0
2024-08-31,KG,Neuro_Leaf,1900.0
2024-08-31,KG,Broccoli,700.0
2024-08-31,KG,Beetroot,5000.0
2024-08-31,KG,Tofu,550.0
2024-08-31,KG,Banana,1000.0
2024-08-31,KG,Lemon,16625.0
2024-08-31,KG,Watermelon,500.0
2024-08-31,KG,Cucumber,50820.0
2024-08-31,KG,Tree_Jackfruit,60.0
2024-08-31,KG,Guava,500.0
2024-08-31,KG,Hog_Plum,270.0
2024-08-31,KG,Ginger,5500.0
2024-08-31,KG,Chili_Green,20969.0
2024-08-31,KG,Chili_Bhede,15255.0
2024-08-31,KG,Garlic_Green,700.0
2024-08-31,KG,Coriander_Leaf,2232.0
2024-08-31,KG,Garlic_Dried,800.0
2024-08-31,KG,Fresh_Fish,16666.0
2024-08-31,KG,Other,3450.0
2024-08-31,KG,Total,636221.0
2024-09-01,KG,Tomato_Small,45840.0
2024-09-01,KG,Potato_Red,214136.0
2024-09-01,KG,Onion_Dried,61074.0
2024-09-01,KG,Carrot,6040.0
2024-09-01,KG,Cabbage,25140.0
2024-09-01,KG,Cauliflower_Local,10860.0
2024-09-01,KG,Radish_White,26775.0
2024-09-01,KG,Brinjal_Long,20465.0
2024-09-01,KG,Bean,8585.0
2024-09-01,KG,Ghee_Beans,4122.0
2024-09-01,KG,Broad_Beans,700.0
2024-09-01,KG,Soybean,225.0
2024-09-01,KG,Bitter_Gourd,9089.0
2024-09-01,KG,Bottle_Gourd,7670.0
2024-09-01,KG,Pointed_Gourd,17304.0
2024-09-01,KG,Snake_Gourd,4540.0
2024-09-01,KG,Snake_Gourd,1006.0
2024-09-01,KG,Jhinguni,600.0
2024-09-01,KG,Pumpkin_Green,8830.0
2024-09-01,KG,Lady_Finger,17014.0
2024-09-01,KG,Squash,18695.0
2024-09-01,KG,Mustard_Leaf,6150.0
2024-09-01,KG,Spinach,800.0
2024-09-01,KG,Rapeseed_Leaf,100.0
2024-09-01,KG,Onion_Green,400.0
2024-09-01,KG,Mushroom,1265.0
2024-09-01,KG,Asparagus,110.0
2024-09-01,KG,Neuro_Leaf,1200.0
2024-09-01,KG,Tofu,52.0
2024-09-01,KG,Apple,300.0
2024-09-01,KG,Banana,500.0
2024-09-01,KG,Lemon,28625.0
2024-09-01,KG,Cucumber,45735.0
2024-09-01,KG,Pear,300.0
2024-09-01,KG,Guava,4500.0
2024-09-01,KG,Guava,79.0
2024-09-01,KG,Gooseberry,100.0
2024-09-01,KG,Ginger,6510.0
2024-09-01,KG,Chili_Green,7660.0
2024-09-01,KG,Chili_Bhede,7170.0
2024-09-01,KG,Garlic_Green,800.0
2024-09-01,KG,Coriander_Leaf,2548.0
2024-09-01,KG,Fresh_Fish,31492.0
2024-09-01,KG,Other,725.0
2024-09-01,KG,Total,655831.0
2024-09-02,KG,Tomato_Big,12000.0
2024-09-02,KG,Tomato_Small,30513.0
2024-09-02,KG,Potato_Red,165564.0
2024-09-02,KG,Onion_Dried,64920.0
2024-09-02,KG,Carrot,8340.0
2024-09-02,KG,Cabbage,34230.0
2024-09-02,KG,Cauliflower_Local,29240.0
2024-09-02,KG,Radish_White,32875.0
2024-09-02,KG,Brinjal_Long,18995.0
2024-09-02,KG,Bean,15525.0
2024-09-02,KG,Ghee_Beans,2700.0
2024-09-02,KG,Broad_Beans,550.0
2024-09-02,KG,Soybean,400.0
2024-09-02,KG,Bitter_Gourd,12660.0
2024-09-02,KG,Bottle_Gourd,9615.0
2024-09-02,KG,Pointed_Gourd,17700.0
2024-09-02,KG,Snake_Gourd,900.0
2024-09-02,KG,Snake_Gourd,4080.0
2024-09-02,KG,Jhinguni,4200.0
2024-09-02,KG,Pumpkin_Green,6407.0
2024-09-02,KG,Lady_Finger,29851.0
2024-09-02,KG,Squash,18925.0
2024-09-02,KG,Mustard_Leaf,4950.0
2024-09-02,KG,Spinach,300.0
2024-09-02,KG,Onion_Green,700.0
2024-09-02,KG,Mushroom,1705.0
2024-09-02,KG,Asparagus,200.0
2024-09-02,KG,Neuro_Leaf,2000.0
2024-09-02,KG,Beetroot,2500.0
2024-09-02,KG,Tofu,34.0
2024-09-02,KG,Lemon,3675.0
2024-09-02,KG,Cucumber,51461.0
2024-09-02,KG,Guava,600.0
2024-09-02,KG,Hog_Plum,820.0
2024-09-02,KG,Custard_Apple,1000.0
2024-09-02,KG,Ginger,7100.0
2024-09-02,KG,Chili_Green,6010.0
2024-09-02,KG,Chili_Bhede,12770.0
2024-09-02,KG,Garlic_Green,800.0
2024-09-02,KG,Coriander_Leaf,2520.0
2024-09-02,KG,Garlic_Dried,2500.0
2024-09-02,KG,Fresh_Fish,18706.0
2024-09-02,KG,Other,1380.0
2024-09-02,KG,Total,641921.0
2024-09-03,KG,Tomato_Big,4500.0
2024-09-03,KG,Tomato_Small,47428.0
2024-09-03,KG,Potato_Red,298214.0
2024-09-03,KG,Potato_White,3596.0
2024-09-03,KG,Onion_Dried,113670.0
2024-09-03,KG,Carrot,10500.0
2024-09-03,KG,Cabbage,30150.0
2024-09-03,KG,Cauliflower_Local,18500.0
2024-09-03,KG,Radish_White,41325.0
2024-09-03,KG,Brinjal_Long,22350.0
2024-09-03,KG,Bean,5923.0
2024-09-03,KG,Ghee_Beans,3203.0
2024-09-03,KG,Soybean,525.0
2024-09-03,KG,Bitter_Gourd,7535.0
2024-09-03,KG,Bottle_Gourd,4513.0
2024-09-03,KG,Pointed_Gourd,14300.0
2024-09-03,KG,Snake_Gourd,6000.0
2024-09-03,KG,Snake_Gourd,4110.0
2024-09-03,KG,Jhinguni,1400.0
2024-09-03,KG,Pumpkin_Green,16700.0
2024-09-03,KG,Lady_Finger,14894.0
2024-09-03,KG,Squash,21780.0
2024-09-03,KG,Mustard_Leaf,5590.0
2024-09-03,KG,Spinach,100.0
2024-09-03,KG,Rapeseed_Leaf,200.0
2024-09-03,KG,Onion_Green,800.0
2024-09-03,KG,Mushroom,1510.0
2024-09-03,KG,Neuro_Leaf,3000.0
2024-09-03,KG,Broccoli,70.0
2024-09-03,KG,Tofu,20.0
2024-09-03,KG,Banana,1000.0
2024-09-03,KG,Lemon,2275.0
2024-09-03,KG,Watermelon,14800.0
2024-09-03,KG,Cucumber,39065.0
2024-09-03,KG,Pear,200.0
2024-09-03,KG,Hog_Plum,250.0
2024-09-03,KG,Ginger,8880.0
2024-09-03,KG,Chili_Green,8305.0
2024-09-03,KG,Chili_Bhede,16130.0
2024-09-03,KG,Garlic_Green,850.0
2024-09-03,KG,Coriander_Leaf,4445.0
2024-09-03,KG,Fresh_Fish,21138.0
2024-09-03,KG,Other,3716.0
2024-09-03,KG,Total,823460.0
2024-09-04,KG,Tomato_Small,40653.0
2024-09-04,KG,Potato_Red,243896.0
2024-09-04,KG,Onion_Dried,46152.0
2024-09-04,KG,Carrot,18250.0
2024-09-04,KG,Cabbage,48430.0
2024-09-04,KG,Cauliflower_Local,40916.0
2024-09-04,KG,Radish_Red,150.0
2024-09-04,KG,Radish_White,27125.0
2024-09-04,KG,Brinjal_Long,15761.0
2024-09-04,KG,Bean,13750.0
2024-09-04,KG,Ghee_Beans,2785.0
2024-09-04,KG,Broad_Beans,1050.0
2024-09-04,KG,Soybean,1200.0
2024-09-04,KG,Bitter_Gourd,11040.0
2024-09-04,KG,Bottle_Gourd,6480.0
2024-09-04,KG,Pointed_Gourd,21000.0
2024-09-04,KG,Snake_Gourd,13250.0
2024-09-04,KG,Snake_Gourd,5700.0
2024-09-04,KG,Jhinguni,2600.0
2024-09-04,KG,Pumpkin_Green,14975.0
2024-09-04,KG,Lady_Finger,15383.0
2024-09-04,KG,Sponge_Gourd,2000.0
2024-09-04,KG,Squash,41522.0
2024-09-04,KG,Mustard_Leaf,7430.0
2024-09-04,KG,Spinach,300.0
2024-09-04,KG,Onion_Green,500.0
2024-09-04,KG,Mushroom,1580.0
2024-09-04,KG,Asparagus,50.0
2024-09-04,KG,Neuro_Leaf,3270.0
2024-09-04,KG,Broccoli,700.0
2024-09-04,KG,Apple,1800.0
2024-09-04,KG,Banana,500.0
2024-09-04,KG,Watermelon,1500.0
2024-09-04,KG,Ground_Jackfruit,15.0
2024-09-04,KG,Cucumber,61806.0
2024-09-04,KG,Hog_Plum,375.0
2024-09-04,KG,Custard_Apple,800.0
2024-09-04,KG,Ginger,7350.0
2024-09-04,KG,Chili_Green,11530.0
2024-09-04,KG,Chili_Bhede,7465.0
2024-09-04,KG,Garlic_Green,800.0
2024-09-04,KG,Coriander_Leaf,2960.0
2024-09-04,KG,Fresh_Fish,13842.0
2024-09-04,KG,Other,1460.0
2024-09-04,KG,Total,760101.0
2024-09-05,KG,Tomato_Small,36495.0
2024-09-05,KG,Potato_Red,381950.0
2024-09-05,KG,Onion_Dried,64098.0
2024-09-05,KG,Carrot,16660.0
2024-09-05,KG,Cabbage,24647.0
2024-09-05,KG,Cauliflower_Local,29670.0
2024-09-05,KG,Radish_White,29650.0
2024-09-05,KG,Brinjal_Long,20343.0
2024-09-05,KG,Bean,15280.0
2024-09-05,KG,Ghee_Beans,4226.0
2024-09-05,KG,Soybean,1000.0
2024-09-05,KG,Bitter_Gourd,20622.0
2024-09-05,KG,Bottle_Gourd,13275.0
2024-09-05,KG,Pointed_Gourd,16200.0
2024-09-05,KG,Snake_Gourd,1000.0
2024-09-05,KG,Snake_Gourd,7610.0
2024-09-05,KG,Jhinguni,500.0
2024-09-05,KG,Pumpkin_Green,13475.0
2024-09-05,KG,Lady_Finger,25980.0
2024-09-05,KG,Taro,3000.0
2024-09-05,KG,Squash,24570.0
2024-09-05,KG,Mustard_Leaf,8030.0
2024-09-05,KG,Spinach,300.0
2024-09-05,KG,Onion_Green,100.0
2024-09-05,KG,Mushroom,1150.0
2024-09-05,KG,Asparagus,50.0
2024-09-05,KG,Neuro_Leaf,3170.0
2024-09-05,KG,Tofu,60.0
2024-09-05,KG,Apple,1300.0
2024-09-05,KG,Banana,1500.0
2024-09-05,KG,Lemon,2625.0
2024-09-05,KG,Pomegranate,30.0
2024-09-05,KG,Mango,12000.0
2024-09-05,KG,Orange,60.0
2024-09-05,KG,Ground_Jackfruit,25.0
2024-09-05,KG,Cucumber,53765.0
2024-09-05,KG,Guava,600.0
2024-09-05,KG,Hog_Plum,450.0
2024-09-05,KG,Ginger,2100.0
2024-09-05,KG,Chili_Green,10786.0
2024-09-05,KG,Chili_Bhede,6540.0
2024-09-05,KG,Garlic_Green,700.0
2024-09-05,KG,Coriander_Leaf,3340.0
2024-09-05,KG,Garlic_Dried,200.0
2024-09-05,KG,Fresh_Fish,21740.0
2024-09-05,KG,Other,426.0
2024-09-05,KG,Total,881298.0
2024-09-06,KG,Tomato_Small,25650.0
2024-09-06,KG,Potato_Red,163872.0
2024-09-06,KG,Onion_Dried,24124.0
2024-09-06,KG,Carrot,10365.0
2024-09-06,KG,Cabbage,25530.0
2024-09-06,KG,Cauliflower_Local,23850.0
2024-09-06,KG,Radish_White,28675.0
2024-09-06,KG,Brinjal_Long,6413.0
2024-09-06,KG,Bean,9664.0
2024-09-06,KG,Ghee_Beans,1078.0
2024-09-06,KG,Soybean,825.0
2024-09-06,KG,Bitter_Gourd,2040.0
2024-09-06,KG,Bottle_Gourd,6308.0
2024-09-06,KG,Pointed_Gourd,20200.0
2024-09-06,KG,Snake_Gourd,1275.0
2024-09-06,KG,Snake_Gourd,3866.0
2024-09-06,KG,Jhinguni,2500.0
2024-09-06,KG,Pumpkin_Ripe,1500.0
2024-09-06,KG,Pumpkin_Green,13985.0
2024-09-06,KG,Lady_Finger,14616.0
2024-09-06,KG,Squash,7915.0
